STATION,STATION_NAME,DATE,HPCP
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010110 22:00,0.47
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010110 23:00,0.29
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 00:00,0.21
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 01:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 02:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 03:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 04:00,0.21
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 05:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 09:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 11:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010111 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 02:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 03:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 04:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 09:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 11:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 12:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010112 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 06:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 07:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 10:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 12:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010124 14:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 06:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 07:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 08:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 09:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 11:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 12:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 13:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 14:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 20:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010126 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010207 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010207 17:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 06:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 07:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 08:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010210 17:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 21:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010211 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 00:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 01:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 02:00,0.34
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 03:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 04:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 05:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 10:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 11:00,0.30
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 17:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 19:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 21:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 22:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010212 23:00,0.38
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 00:00,0.34
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 01:00,0.46
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 02:00,0.49
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 03:00,0.37
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 04:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 21:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010213 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010217 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010217 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010218 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 15:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 16:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 17:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 18:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 20:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010219 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010223 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010223 07:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010223 08:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010223 09:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 11:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 12:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 13:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 14:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 15:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 17:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 18:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 19:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010224 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 01:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 12:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 13:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 14:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 15:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 16:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 17:00,0.28
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 18:00,0.29
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 19:00,0.19
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 20:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 21:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010225 23:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 00:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 01:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 02:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 03:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 04:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 15:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 20:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010226 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 07:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 14:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 15:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 16:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 19:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 20:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 22:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010227 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 01:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 10:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010228 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010301 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010302 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010303 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010304 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010304 17:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010304 18:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010304 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010304 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010304 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 01:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 14:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 15:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 16:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 17:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 20:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010305 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 00:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 01:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 02:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 03:00,0.19
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 04:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 05:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 06:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010306 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010307 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010307 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010307 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010307 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010309 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010309 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010309 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010309 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010309 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010320 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 02:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 03:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 04:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 08:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 09:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 11:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 12:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010407 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010420 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010420 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010420 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010420 21:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010420 22:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010420 23:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010421 00:00,0.30
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010421 01:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010512 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010513 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010526 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010526 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010601 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010602 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010602 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010602 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010602 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010602 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010602 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010701 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010703 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010703 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010704 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010704 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010704 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010705 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010705 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010705 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010705 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010706 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20010901 01:00,0.00
